2, 40554
2, 58345
2, 31469
2, 24955
2, 33218
2, 45123
2, 10718
2, 16656
2, 51612
2, 30864
2, 24394
2, 69055
2, 45612
2, 43742
2, 29563
2, 36637
2, 54158
2, 59352
2, 11655
2, 44510
2, 37827
2, 22823
2, 34223
2, 47239
2, 44220
3, 80165
3, 88054
3, 76747
3, 85419
3, 78926
3, 61736
3, 38294
3, 71794
3, 64731
3, 56140
3, 92540
3, 83037
3, 61423
3, 46709
3, 34605
3, 40700
3, 77144
3, 53494
3, 51113
3, 78082
3, 76939
3, 53153
3, 60818
3, 56971
3, 65262
4, 86457
4, 106674
4, 125114
4, 111867
4, 84004
4, 137056
4, 119027
4, 120672
4, 120535
4, 90062
4, 101249
4, 135735
4, 82469
4, 113984
4, 125893
4, 90848
4, 82193
4, 109474
4, 122887
4, 85056
4, 114123
4, 63197
4, 114484
4, 87619
4, 70917
5, 126063
5, 87830
5, 107971
5, 140645
5, 107712
5, 114375
5, 110105
5, 96735
5, 141718
5, 112558
5, 144870
5, 157201
5, 147682
5, 131528
5, 144817
5, 124537
5, 124604
5, 144625
5, 90082
5, 123081
5, 139712
5, 104326
5, 121218
5, 101437
5, 94735
6, 113227
6, 147509
6, 156312
6, 151775
6, 145247
6, 176874
6, 117387
6, 136358
6, 152138
6, 124541
6, 111238
6, 133719
6, 122635
6, 141109
6, 144373
6, 109090
6, 137607
6, 91635
6, 102127
6, 144545
6, 136225
6, 101465
6, 163704
6, 116661
6, 151637
7, 122251
7, 141424
7, 172164
7, 149277
7, 149351
7, 147311
7, 147492
7, 118597
7, 172605
7, 125961
7, 143735
7, 134398
7, 155408
7, 139679
7, 197256
7, 153193
7, 135569
7, 149713
7, 142816
7, 126167
7, 159434
7, 149573
7, 155329
7, 153900
7, 146619
8, 176829
8, 233427
8, 234192
8, 167375
8, 199482
8, 135696
8, 204766
8, 176742
8, 188878
8, 192893
8, 198925
8, 204901
8, 127472
8, 161241
8, 183734
8, 210190
8, 176800
8, 151388
8, 140112
8, 170442
8, 189945
8, 267239
8, 193762
8, 200490
8, 228717
9, 225519
9, 204637
9, 197002
9, 225359
9, 187066
9, 239026
9, 223074
9, 233455
9, 203085
9, 227624
9, 213934
9, 233743
9, 254384
9, 202945
9, 221401
9, 152228
9, 173792
9, 208956
9, 149238
9, 233091
9, 222424
9, 227440
9, 251666
9, 217890
9, 210413
10, 219990
10, 206062
10, 274137
10, 216376
10, 272917
10, 224561
10, 259200
10, 188195
10, 226178
10, 261870
10, 243109
10, 249048
10, 274437
10, 280919
10, 243477
10, 249386
10, 214930
10, 242198
10, 276208
10, 251691
10, 215345
10, 212091
10, 229027
10, 227402
10, 266159
11, 273721
11, 243664
11, 225182
11, 241604
11, 248408
11, 259393
11, 235310
11, 216477
11, 203624
11, 286851
11, 247672
11, 230425
11, 241923
11, 248156
11, 228654
11, 295291
11, 245996
11, 237777
11, 276080
11, 245371
11, 271290
11, 283982
11, 232734
11, 235003
11, 209938
12, 246515
12, 213863
12, 309506
12, 324019
12, 280270
12, 311937
12, 284561
12, 333867
12, 261105
12, 308723
12, 262445
12, 278853
12, 255470
12, 303968
12, 259245
12, 245968
12, 279610
12, 305406
12, 260165
12, 278336
12, 210049
12, 247597
12, 265797
12, 320017
12, 259006
13, 291412
13, 284247
13, 342188
13, 316251
13, 322700
13, 298112
13, 306320
13, 324150
13, 280971
13, 287732
13, 290326
13, 331485
13, 278968
13, 293739
13, 294234
13, 264592
13, 350730
13, 258625
13, 266500
13, 324173
13, 310843
13, 221098
13, 278922
13, 278024
13, 347290
14, 343147
14, 345786
14, 324719
14, 333761
14, 331179
14, 351123
14, 317309
14, 303736
14, 373847
14, 355704
14, 390557
14, 304301
14, 367171
14, 358134
14, 337107
14, 352276
14, 278257
14, 314044
14, 307804
14, 346009
14, 296407
14, 351707
14, 279441
14, 377159
14, 320733
15, 344367
15, 320009
15, 337617
15, 348628
15, 361611
15, 315160
15, 310202
15, 250364
15, 321975
15, 381994
15, 378810
15, 281106
15, 351357
15, 382121
15, 356328
15, 375314
15, 367903
15, 410079
15, 329121
15, 382642
15, 351760
15, 291986
15, 363342
15, 376506
15, 377711
16, 320540
16, 338932
16, 354783
16, 411982
16, 369606
16, 304685
16, 300597
16, 430643
16, 383443
16, 359011
16, 310450
16, 471770
16, 300400
16, 319074
16, 399792
16, 366645
16, 404095
16, 417643
16, 422210
16, 337098
16, 455801
16, 289997
16, 372493
16, 448558
16, 395265
17, 412364
17, 345935
17, 348950
17, 352848
17, 367886
17, 423937
17, 360945
17, 450163
17, 398305
17, 362163
17, 406411
17, 413307
17, 438790
17, 390300
17, 385965
17, 425981
17, 389903
17, 401054
17, 388780
17, 354111
17, 404110
17, 458634
17, 419417
17, 423818
17, 355341
18, 382088
18, 471447
18, 418549
18, 445905
18, 416079
18, 394582
18, 351863
18, 389587
18, 441570
18, 385448
18, 399096
18, 453994
18, 376882
18, 382739
18, 418781
18, 437830
18, 453847
18, 447898
18, 463552
18, 424165
18, 467493
18, 362596
18, 402620
18, 343577
18, 501351
19, 434582
19, 438284
19, 482237
19, 486835
19, 474587
19, 464619
19, 495268
19, 498458
19, 446682
19, 378543
19, 459986
19, 485520
19, 516350
19, 406992
19, 485709
19, 503081
19, 495564
19, 410707
19, 466987
19, 510836
19, 462190
19, 560991
19, 442804
19, 545591
19, 469562
20, 467374
20, 440665
20, 520284
20, 432037
20, 425566
20, 470809
20, 444727
20, 466210
20, 451015
20, 521029
20, 498038
20, 488677
20, 489537
20, 520149
20, 451488
20, 513166
20, 422910
20, 443303
20, 508678
20, 459549
20, 496643
20, 483118
20, 497930
20, 447225
20, 491624
21, 492297
21, 503031
21, 536964
21, 542984
21, 507227
21, 579392
21, 439885
21, 582235
21, 458352
21, 519841
21, 488748
21, 485033
21, 528353
21, 566300
21, 534571
21, 520128
21, 436096
21, 482731
21, 451923
21, 472686
21, 430368
21, 531611
21, 509812
21, 453787
21, 457862
22, 499777
22, 492151
