2, 1091
2, 975
2, 882
2, 700
2, 893
3, 1273
3, 951
3, 1295
3, 1362
3, 1416
4, 1785
4, 1637
4, 1739
4, 1665
4, 1634
5, 2029
5, 1943
5, 1791
5, 1533
5, 2019
6, 2203
6, 2261
6, 2042
6, 2055
6, 2076
7, 2450
7, 2528
7, 2459
7, 2237
7, 2228
8, 2766
8, 2636
8, 2732
8, 2515
8, 2790
9, 3032
9, 2659
9, 2688
9, 2728
9, 2775
10, 2839
10, 2999
10, 2798
10, 2772
10, 3030
11, 2973
11, 3540
11, 2909
11, 3084
11, 2846
12, 3616
12, 3490
12, 3024
12, 3034
12, 3276
13, 3366
13, 3719
13, 3728
13, 3398
13, 3501
14, 3557
14, 3497
14, 3635
14, 3624
14, 3455
15, 3580
15, 3598
15, 3549
15, 3580
15, 3540
16, 3718
16, 3695
16, 3711
16, 3776
16, 3790
17, 3978
17, 3950
17, 3733
17, 3898
17, 3978
18, 4504
18, 4812
18, 3838
18, 4088
18, 4030
19, 4107
19, 4495
19, 4444
19, 3593
19, 4374
20, 4461
20, 4423
20, 4384
20, 4546
20, 4289
21, 4633
21, 4716
21, 4703
21, 4333
21, 4611
22, 5157
22, 4985
22, 4638
22, 4526
22, 4642
23, 4918
23, 4854
23, 4904
23, 4882
23, 4648
24, 4849
24, 4720
24, 5022
24, 4692
24, 4556
25, 5101
25, 5235
25, 5296
25, 5311
25, 5194
26, 5073
26, 5116
26, 5033
26, 4906
26, 5317
27, 5769
27, 5226
27, 5525
27, 5303
27, 5248
28, 5845
28, 5421
28, 5686
28, 5481
28, 5474
29, 5338
29, 5801
29, 5667
29, 5606
29, 5684
30, 5927
30, 5777
30, 5620
30, 5550
30, 5683
31, 5850
31, 5829
31, 6198
31, 7195
31, 6465
32, 5908
32, 5749
32, 5760
32, 5768
32, 6020
33, 6237
33, 6812
33, 6461
33, 6135
33, 5418
34, 6832
34, 6202
34, 6777
34, 6467
34, 6393
35, 6880
35, 6660
35, 6680
35, 6761
35, 6683
36, 6681
36, 6888
36, 6762
36, 6673
36, 6911
37, 6978
37, 6946
37, 6843
37, 7003
37, 7067
38, 7309
38, 6974
38, 6963
38, 6974
38, 7085
39, 7026
39, 7195
39, 7388
39, 7257
39, 7089
40, 7175
40, 7325
40, 7449
40, 7543
40, 7327
41, 7634
41, 8462
41, 7765
41, 7472
41, 7665
42, 7299
42, 7653
42, 7317
42, 7227
42, 7594
43, 7632
43, 7901
43, 7744
43, 7718
43, 7795
44, 7998
44, 8229
44, 7719
44, 7982
44, 7932
45, 7931
45, 8294
45, 8246
45, 8340
45, 7970
46, 8415
46, 7320
46, 8296
46, 8377
46, 8282
47, 8207
47, 8450
47, 8518
47, 8272
47, 8287
48, 8286
48, 8778
48, 8742
48, 8571
48, 8393
49, 8671
49, 8610
49, 8981
49, 8777
49, 8361
50, 8873
50, 8684
50, 9262
50, 8728
50, 8856
51, 9272
51, 8892
51, 8908
51, 9276
51, 8739
52, 9336
52, 9175
52, 8487
52, 9169
