2, 36708
2, 37430
2, 40138
2, 39494
2, 37603
3, 59821
3, 58660
3, 61306
3, 60107
3, 59943
4, 81413
4, 81452
4, 74135
4, 77442
4, 80408
5, 102126
5, 98448
5, 98244
5, 100924
5, 98199
6, 121099
6, 119434
6, 121288
6, 121466
6, 117641
7, 141679
7, 140787
7, 140977
7, 141571
7, 138579
8, 161774
8, 157470
8, 159320
8, 154251
8, 161645
9, 179354
9, 176758
9, 180793
9, 177236
9, 191035
10, 200845
10, 199621
10, 199290
10, 200910
10, 203596
11, 220492
11, 219326
11, 218423
11, 217558
11, 219419
12, 237224
12, 240951
12, 242697
12, 240470
12, 241876
13, 261043
13, 252046
13, 258961
13, 260462
13, 234462
14, 254274
14, 257979
14, 276563
14, 278215
14, 273992
15, 289534
15, 294290
15, 297580
15, 286814
15, 299005
16, 311463
16, 318520
16, 318910
16, 319306
16, 317671
17, 335905
17, 328945
17, 339503
17, 337639
17, 309788
18, 355270
18, 348882
18, 361388
18, 352868
18, 341638
19, 376175
19, 377118
19, 369336
19, 373553
19, 372304
20, 395663
20, 396580
20, 387072
20, 395182
20, 398656
21, 416907
21, 416131
21, 411102
21, 417755
21, 390954
22, 435662
22, 436419
22, 437824
22, 436570
22, 441309
23, 453198
23, 464240
23, 445256
23, 461076
23, 453457
24, 467321
24, 484807
24, 476396
24, 480940
24, 469547
25, 483692
25, 491131
25, 500290
25, 498181
25, 499934
26, 510282
26, 519606
26, 485250
26, 485069
26, 514452
27, 512159
27, 538495
27, 534896
27, 536159
27, 533340
28, 543564
28, 550504
28, 553658
28, 560019
28, 562631
29, 573005
29, 566188
29, 557788
29, 580515
29, 575632
30, 606215
30, 603279
30, 591060
30, 583459
30, 583126
31, 623154
31, 616085
31, 613542
31, 613434
31, 605280
32, 626367
32, 626752
32, 635282
32, 635339
32, 636896
33, 675333
33, 649502
33, 658411
33, 642498
33, 656324
34, 673774
34, 679022
34, 673764
34, 671855
34, 662883
35, 672611
35, 694374
35, 700825
35, 640306
35, 640637
36, 678200
36, 696402
36, 709390
36, 722223
36, 711678
37, 737276
37, 732034
37, 720106
37, 741931
37, 743008
38, 765239
38, 757569
38, 757251
38, 753522
38, 763356
39, 782379
39, 786433
39, 781156
39, 777337
39, 772026
40, 799493
40, 806197
40, 803544
40, 805880
40, 802162
41, 815273
41, 822516
41, 813357
41, 762621
41, 803064
42, 840568
42, 832279
42, 844851
42, 844267
42, 765561
43, 815773
43, 846654
43, 855799
43, 855301
43, 869021
44, 880547
44, 883514
44, 881627
44, 885895
44, 879535
45, 895038
45, 905023
45, 906651
45, 901633
45, 900015
46, 919958
46, 913719
46, 920669
46, 909353
46, 919151
47, 944309
47, 939261
47, 945767
47, 935733
47, 937620
48, 962334
48, 946091
48, 946549
48, 877018
48, 866637
49, 934636
49, 976015
49, 963020
49, 979981
49, 972431
50, 998859
50, 984494
50, 986706
50, 994403
50, 977409
51, 968715
51, 987040
51, 1023592
51, 1015984
51, 1020653
52, 1034431
52, 1031006
52, 1039808
52, 1037185
52, 1046227
53, 1055869
53, 1076304
53, 1057064
53, 1060515
53, 1056137
54, 1082578
54, 1072169
54, 1073068
54, 1081002
54, 1080243
55, 1088623
55, 1101707
55, 1092175
55, 1098445
55, 1080145
56, 1123754
56, 1124423
56, 1110843
56, 1128909
56, 1116211
57, 1135543
57, 1148768
57, 1129735
57, 1135393
57, 1144213
58, 1065095
58, 1165997
58, 1117486
58, 1146990
58, 1126084
59, 1170454
59, 1034877
59, 1186540
59, 1171983
59, 1172204
60, 1205404
60, 1207852
60, 1208534
60, 1191768
60, 1189191
