"Date & Time","Usage [kW]","Generation [kW]","bat [kW]","EV Apparent Power [kVA]","A.use [kW]","A.gen [kW]","A.Battery [kW]","A.SubPanel [kW]","A.GridPower [kW]","A.Solar [kW]","A.EV [kW]","A.SubPanel Reactive [kvar]","A.GridPower Reactive [kvar]","A.L1_Voltage [V]","A.L2_Voltage [V]","A.L1_Frequency [Hz]","A.L2_Frequency [Hz]","A.Load [kW]","L1 Voltage [V]","L2 Voltage [V]","CT4-PLUG-BRK-3 [A]","CT6-PLUG-BRK-10 [A]","CT7-PLUG-BRK-13 [A]","CT9-PLUG-BRK-15 [A]","CT10-PLUG-BRK-16 [A]","CT11-SOLAR-A-BRK-25 [A]","CT13-SOLAR-B-BRK-28 [A]","CT12-SOLAR-B-BRK-26 [A]","CT14-EV-BRK-40 [A]","CT1-MAINS-A [A]","CT2-MAINS-B [A]","POWER [kW]","POWER* [kVA]","REACTIVE-POWER [kvar]","CT1-MAINS-A-P [kW]","CT1-MAINS-A-P* [kVA]","CT2-MAINS-B-P [kW]","CT2-MAINS-B-P* [kVA]","CT4-PLUG-BRK-3-P [kW]","CT4-PLUG-BRK-3-P* [kVA]","CT6-PLUG-BRK-10-P [kW]","CT6-PLUG-BRK-10-P* [kVA]","CT7-PLUG-BRK-13-P [kW]","CT7-PLUG-BRK-13-P* [kVA]","CT9-PLUG-BRK-15-P [kW]","CT9-PLUG-BRK-15-P* [kVA]","CT10-PLUG-BRK-16-P [kW]","CT10-PLUG-BRK-16-P* [kVA]","CT11-SOLAR-A-BRK-25-P [kW]","CT11-SOLAR-A-BRK-25-P* [kVA]","CT12-SOLAR-B-BRK-26-P [kW]","CT12-SOLAR-B-BRK-26-P* [kVA]","CT13-SOLAR-B-BRK-28-P [kW]","CT13-SOLAR-B-BRK-28-P* [kVA]","CT14-EV-BRK-40-P [kW]","CT14-EV-BRK-40-P* [kVA]","CT14-EV-BRK-40-THD [%]","CT3-GRID-A [A]","CT3-GRID-A-P [kW]","CT3-GRID-A-P* [kVA]","CT15-GRID-B [A]","CT15-GRID-B-P [kW]","CT15-GRID-B-P* [kVA]","GRID-POWER [kW]","GRID-POWER* [kVA]","L1-THD [%]","L2-THD [%]","CT11-SOLAR-A-BRK-27-P [kW]","CT11-SOLAR-A-BRK-27-P* [kVA]","CT8-PLUG-BRK-8 [A]","CT5-EV-BRK-38 [A]","CT5-EV-BRK-38-P [kW]","CT5-EV-BRK-38-P* [kVA]","CT8-PLUG-BRK-8-P [kW]","CT8-PLUG-BRK-8-P* [kVA]","REACTIVE-GRID [kvar]","L1-FREQ [Hz]","L2-FREQ [Hz]","CT5-EV-BRK-38-THD [%]"
2021-11-21 20:31:59,-0.018000000,-0.008000000,-0.006000000,0.010000000,-0.018000000,-0.008000000,-0.006000000,-0.012000000,-0.018000000,-0.008000000,-0.004000000,0.591000000,0.667000000,118.879005432,118.868003845,60.013004303,60.013004303,0.000000000,118.879005432,118.868003845,0.038000003,0.038000003,0.040000003,0.043000001,0.037000000,1.225000024,1.212000012,1.216000080,0.042000003,2.491000175,2.482000113,-0.012000000,0.591000000,0.591000000,-0.008000000,0.296000000,-0.004000000,0.295000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.005000000,0.000000000,0.004000000,-0.002000000,0.146000000,-0.002000000,0.145000000,-0.002000000,0.144000000,-0.002000000,0.005000000,62.931003571,2.789000034,-0.011000000,0.332000000,2.818000078,-0.007000000,0.335000000,-0.018000000,0.667000000,1.662000060,1.719000101,-0.002000000,0.145000000,0.081000000,0.042000003,-0.002000000,0.005000000,-0.005000000,0.010000000,0.667000000,60.013004303,60.013004303,104.369003296
2021-11-21 20:31:58,-0.017000000,-0.006000000,-0.003000000,0.010000000,-0.017000000,-0.006000000,-0.003000000,-0.014000000,-0.017000000,-0.006000000,-0.004000000,0.591000000,0.667000000,118.841003418,118.834007263,60.014003754,60.015003204,-0.004000000,118.841003418,118.834007263,0.039000001,0.039000001,0.040000003,0.043000001,0.037000000,1.225000024,1.214000106,1.216000080,0.042000003,2.491000175,2.487000227,-0.014000000,0.591000000,0.591000000,-0.008000000,0.296000000,-0.006000000,0.295000000,0.000000000,0.004000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.146000000,-0.002000000,0.145000000,-0.002000000,0.144000000,-0.002000000,0.005000000,79.596000671,2.787000179,-0.010000000,0.331000000,2.821000099,-0.007000000,0.336000000,-0.017000000,0.667000000,1.678000093,1.741000056,-0.001000000,0.146000000,0.075000003,0.041000001,-0.002000000,0.005000000,-0.004000000,0.009000000,0.667000000,60.014003754,60.015003204,98.228004456
2021-11-21 20:31:57,-0.018000000,-0.006000000,-0.006000000,0.010000000,-0.018000000,-0.006000000,-0.006000000,-0.012000000,-0.018000000,-0.006000000,-0.004000000,0.590000000,0.666000000,118.899002075,118.892005920,60.014003754,60.016002655,-0.002000000,118.899002075,118.892005920,0.038000003,0.039000001,0.040000003,0.042000003,0.038000003,1.226000071,1.214000106,1.216000080,0.042000003,2.486000061,2.481000185,-0.012000000,0.590000000,0.590000000,-0.007000000,0.295000000,-0.005000000,0.295000000,-0.001000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.145000000,-0.002000000,0.144000000,-0.002000000,0.145000000,-0.002000000,0.005000000,79.596000671,2.787000179,-0.011000000,0.331000000,2.820000172,-0.007000000,0.335000000,-0.018000000,0.666000000,1.678000093,1.741000056,-0.001000000,0.146000000,0.076000005,0.042000003,-0.002000000,0.005000000,-0.004000000,0.009000000,0.666000000,60.014003754,60.016002655,98.228004456
2021-11-21 20:31:56,-0.018000000,-0.008000000,-0.005000000,0.010000000,-0.018000000,-0.008000000,-0.005000000,-0.013000000,-0.018000000,-0.008000000,-0.003000000,0.593000000,0.667000000,118.834007263,118.828002930,60.017002106,60.015003204,-0.002000000,118.834007263,118.828002930,0.037000000,0.038000003,0.039000001,0.042000003,0.036000002,1.226000071,1.213000059,1.217000008,0.043000001,2.495000124,2.489000082,-0.013000000,0.593000000,0.593000000,-0.008000000,0.297000000,-0.005000000,0.296000000,0.000000000,0.004000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.146000000,-0.002000000,0.145000000,-0.002000000,0.144000000,-0.002000000,0.005000000,72.141006470,2.790000200,-0.011000000,0.332000000,2.818000078,-0.007000000,0.335000000,-0.018000000,0.667000000,1.735000134,1.783000112,-0.002000000,0.145000000,0.078000002,0.041000001,-0.001000000,0.005000000,-0.005000000,0.009000000,0.667000000,60.017002106,60.015003204,82.313003540
2021-11-21 20:31:55,-0.017000000,-0.007000000,-0.005000000,0.010000000,-0.017000000,-0.007000000,-0.005000000,-0.012000000,-0.017000000,-0.007000000,-0.003000000,0.592000000,0.667000000,118.876007080,118.870002747,60.017002106,60.016002655,-0.001000000,118.876007080,118.870002747,0.038000003,0.039000001,0.038000003,0.043000001,0.038000003,1.226000071,1.214000106,1.218000054,0.042000003,2.490000010,2.487000227,-0.012000000,0.592000000,0.592000000,-0.007000000,0.296000000,-0.005000000,0.296000000,0.001000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.146000000,-0.003000000,0.144000000,-0.002000000,0.144000000,-0.001000000,0.005000000,72.141006470,2.791000128,-0.010000000,0.332000000,2.822000027,-0.007000000,0.335000000,-0.017000000,0.667000000,1.735000134,1.783000112,-0.001000000,0.146000000,0.083000004,0.042000003,-0.002000000,0.005000000,-0.005000000,0.010000000,0.667000000,60.017002106,60.016002655,82.313003540
2021-11-21 20:31:54,-0.017000000,-0.008000000,-0.004000000,0.010000000,-0.017000000,-0.008000000,-0.004000000,-0.013000000,-0.017000000,-0.008000000,-0.004000000,0.591000000,0.666000000,118.830001831,118.831008911,60.017002106,60.017002106,-0.001000000,118.830001831,118.831008911,0.037000000,0.040000003,0.039000001,0.042000003,0.037000000,1.225000024,1.213000059,1.215000033,0.041000001,2.492000103,2.487000227,-0.013000000,0.591000000,0.591000000,-0.008000000,0.296000000,-0.005000000,0.295000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.145000000,-0.002000000,0.145000000,-0.002000000,0.144000000,-0.002000000,0.005000000,70.882003784,2.791000128,-0.011000000,0.331000000,2.817000151,-0.006000000,0.335000000,-0.017000000,0.666000000,1.824000120,1.867000103,-0.002000000,0.146000000,0.071000002,0.042000003,-0.002000000,0.005000000,-0.004000000,0.008000000,0.666000000,60.017002106,60.017002106,84.919006348
2021-11-21 20:31:53,-0.018000000,-0.006000000,-0.006000000,0.010000000,-0.018000000,-0.006000000,-0.006000000,-0.012000000,-0.018000000,-0.006000000,-0.004000000,0.591000000,0.667000000,118.864006042,118.854003906,60.017002106,60.015003204,-0.002000000,118.864006042,118.854003906,0.037000000,0.039000001,0.039000001,0.043000001,0.038000003,1.226000071,1.214000106,1.216000080,0.042000003,2.485000134,2.487000227,-0.012000000,0.591000000,0.591000000,-0.007000000,0.295000000,-0.005000000,0.296000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.006000000,0.000000000,0.004000000,-0.001000000,0.146000000,-0.002000000,0.144000000,-0.002000000,0.144000000,-0.002000000,0.005000000,70.882003784,2.792000055,-0.011000000,0.332000000,2.819000244,-0.007000000,0.335000000,-0.018000000,0.667000000,1.824000120,1.867000103,-0.001000000,0.146000000,0.078000002,0.041000001,-0.002000000,0.005000000,-0.005000000,0.010000000,0.667000000,60.017002106,60.015003204,84.919006348
2021-11-21 20:31:52,-0.018000000,-0.007000000,-0.005000000,0.010000000,-0.018000000,-0.007000000,-0.005000000,-0.013000000,-0.018000000,-0.007000000,-0.004000000,0.591000000,0.667000000,118.833007812,118.823005676,60.016002655,60.018001556,-0.001000000,118.833007812,118.823005676,0.038000003,0.039000001,0.039000001,0.042000003,0.037000000,1.227000117,1.215000033,1.215000033,0.043000001,2.489000082,2.487000227,-0.013000000,0.591000000,0.591000000,-0.008000000,0.296000000,-0.005000000,0.295000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.002000000,0.146000000,-0.002000000,0.145000000,-0.001000000,0.145000000,-0.002000000,0.005000000,60.522003174,2.791000128,-0.011000000,0.332000000,2.822000027,-0.007000000,0.335000000,-0.018000000,0.667000000,1.591000080,1.670000076,-0.002000000,0.145000000,0.082000002,0.041000001,-0.002000000,0.005000000,-0.004000000,0.009000000,0.667000000,60.016002655,60.018001556,90.808006287
2021-11-21 20:31:51,-0.017000000,-0.006000000,-0.004000000,0.010000000,-0.017000000,-0.006000000,-0.004000000,-0.013000000,-0.017000000,-0.006000000,-0.002000000,0.592000000,0.667000000,118.886009216,118.886009216,60.017002106,60.018001556,-0.005000000,118.886009216,118.886009216,0.039000001,0.039000001,0.038000003,0.042000003,0.038000003,1.226000071,1.213000059,1.215000033,0.043000001,2.487000227,2.484000206,-0.013000000,0.592000000,0.592000000,-0.008000000,0.296000000,-0.005000000,0.296000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.145000000,-0.002000000,0.144000000,-0.002000000,0.144000000,-0.001000000,0.005000000,60.522003174,2.788000107,-0.011000000,0.331000000,2.821000099,-0.006000000,0.336000000,-0.017000000,0.667000000,1.591000080,1.670000076,-0.001000000,0.146000000,0.086000003,0.042000003,-0.001000000,0.005000000,-0.005000000,0.011000000,0.667000000,60.017002106,60.018001556,90.808006287
2021-11-21 20:31:50,-0.029000000,-0.007000000,-0.015000000,0.010000000,-0.029000000,-0.007000000,-0.015000000,-0.014000000,-0.029000000,-0.007000000,-0.004000000,0.595000000,0.679000000,118.864006042,118.853004456,60.016002655,60.018001556,-0.003000000,118.864006042,118.853004456,0.038000003,0.039000001,0.037000000,0.044000003,0.037000000,1.235000014,1.223000050,1.226000071,0.042000003,2.511000156,2.503000021,-0.014000000,0.595000000,0.595000000,-0.008000000,0.298000000,-0.006000000,0.297000000,0.000000000,0.004000000,0.000000000,0.004000000,0.000000000,0.004000000,-0.001000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.147000000,-0.002000000,0.146000000,-0.002000000,0.145000000,-0.002000000,0.005000000,57.394001007,2.844000101,-0.016000000,0.338000000,2.879000187,-0.013000000,0.342000000,-0.029000000,0.680000000,1.714000106,1.763000131,-0.002000000,0.147000000,0.079000004,0.040000003,-0.002000000,0.005000000,-0.005000000,0.009000000,0.679000000,60.016002655,60.018001556,93.774002075
2021-11-21 20:31:49,-0.039000000,-0.009000000,-0.027000000,0.010000000,-0.039000000,-0.009000000,-0.027000000,-0.012000000,-0.039000000,-0.009000000,-0.004000000,0.601000000,0.691000000,118.887008667,118.888008118,60.020004272,60.019001007,0.001000000,118.887008667,118.888008118,0.037000000,0.040000003,0.039000001,0.044000003,0.037000000,1.245000005,1.232000113,1.233000040,0.043000001,2.527000189,2.525000095,-0.012000000,0.601000000,0.601000000,-0.008000000,0.301000000,-0.004000000,0.300000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.148000000,-0.003000000,0.147000000,-0.003000000,0.147000000,-0.002000000,0.005000000,57.394001007,2.897000074,-0.021000000,0.345000000,2.918000221,-0.018000000,0.347000000,-0.039000000,0.692000000,1.714000106,1.763000131,-0.001000000,0.148000000,0.079000004,0.042000003,-0.002000000,0.005000000,-0.004000000,0.009000000,0.691000000,60.020004272,60.019001007,93.774002075
2021-11-21 20:31:48,-0.038000000,-0.007000000,-0.025000000,0.009000000,-0.038000000,-0.007000000,-0.025000000,-0.013000000,-0.038000000,-0.007000000,-0.004000000,0.601000000,0.690000000,118.891006470,118.888008118,60.019001007,60.018001556,-0.002000000,118.891006470,118.888008118,0.038000003,0.039000001,0.039000001,0.044000003,0.038000003,1.244000077,1.232000113,1.234000087,0.042000003,2.532000065,2.522000074,-0.013000000,0.601000000,0.601000000,-0.008000000,0.301000000,-0.005000000,0.300000000,0.000000000,0.004000000,0.000000000,0.005000000,0.001000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.148000000,-0.002000000,0.146000000,-0.002000000,0.146000000,-0.002000000,0.005000000,60.037002563,2.894000053,-0.020000000,0.344000000,2.919000149,-0.018000000,0.347000000,-0.038000000,0.691000000,1.662000060,1.733000040,-0.002000000,0.148000000,0.082000002,0.041000001,-0.002000000,0.004000000,-0.005000000,0.010000000,0.690000000,60.019001007,60.018001556,94.526000977
2021-11-21 20:31:47,-0.040000000,-0.008000000,-0.026000000,0.010000000,-0.040000000,-0.008000000,-0.026000000,-0.014000000,-0.040000000,-0.008000000,-0.002000000,0.602000000,0.690000000,118.899002075,118.890007019,60.017002106,60.017002106,-0.004000000,118.899002075,118.890007019,0.037000000,0.039000001,0.039000001,0.042000003,0.037000000,1.244000077,1.231000066,1.235000014,0.042000003,2.532000065,2.527000189,-0.014000000,0.602000000,0.602000000,-0.009000000,0.301000000,-0.005000000,0.301000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,-0.001000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.148000000,-0.002000000,0.147000000,-0.002000000,0.147000000,-0.001000000,0.005000000,60.037002563,2.894000053,-0.022000000,0.344000000,2.923000097,-0.018000000,0.347000000,-0.040000000,0.691000000,1.662000060,1.733000040,-0.002000000,0.148000000,0.087000005,0.042000003,-0.001000000,0.005000000,-0.005000000,0.010000000,0.690000000,60.017002106,60.017002106,94.526000977
2021-11-21 20:31:46,-0.038000000,-0.008000000,-0.026000000,0.010000000,-0.038000000,-0.008000000,-0.026000000,-0.012000000,-0.038000000,-0.008000000,-0.004000000,0.599000000,0.690000000,118.880004883,118.882003784,60.017002106,60.016002655,0.001000000,118.880004883,118.882003784,0.037000000,0.040000003,0.038000003,0.043000001,0.037000000,1.243000031,1.232000113,1.235000014,0.042000003,2.527000189,2.522000074,-0.012000000,0.599000000,0.599000000,-0.007000000,0.300000000,-0.005000000,0.299000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.002000000,0.148000000,-0.003000000,0.147000000,-0.002000000,0.146000000,-0.002000000,0.005000000,62.551002502,2.895000219,-0.020000000,0.344000000,2.918000221,-0.018000000,0.347000000,-0.038000000,0.691000000,1.638000131,1.702000022,-0.001000000,0.147000000,0.077000007,0.041000001,-0.002000000,0.005000000,-0.005000000,0.010000000,0.690000000,60.017002106,60.016002655,84.013000488
2021-11-21 20:31:45,-0.037000000,-0.007000000,-0.024000000,0.010000000,-0.037000000,-0.007000000,-0.024000000,-0.013000000,-0.037000000,-0.007000000,-0.004000000,0.601000000,0.691000000,118.882003784,118.875007629,60.015003204,60.012001038,-0.002000000,118.882003784,118.875007629,0.038000003,0.039000001,0.039000001,0.044000003,0.037000000,1.243000031,1.231000066,1.234000087,0.041000001,2.528000116,2.520000219,-0.013000000,0.601000000,0.601000000,-0.008000000,0.301000000,-0.005000000,0.300000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.006000000,0.000000000,0.004000000,-0.001000000,0.148000000,-0.002000000,0.146000000,-0.002000000,0.146000000,-0.002000000,0.005000000,62.551002502,2.897000074,-0.020000000,0.345000000,2.921000242,-0.017000000,0.347000000,-0.037000000,0.692000000,1.638000131,1.702000022,-0.002000000,0.148000000,0.076000005,0.042000003,-0.002000000,0.005000000,-0.004000000,0.009000000,0.691000000,60.015003204,60.012001038,84.013000488
2021-11-21 20:31:44,-0.039000000,-0.007000000,-0.027000000,0.010000000,-0.039000000,-0.007000000,-0.027000000,-0.012000000,-0.039000000,-0.007000000,-0.004000000,0.600000000,0.690000000,118.876007080,118.868003845,60.016002655,60.018001556,-0.001000000,118.876007080,118.868003845,0.039000001,0.039000001,0.038000003,0.042000003,0.037000000,1.245000005,1.233000040,1.235000014,0.043000001,2.530000210,2.521000147,-0.012000000,0.600000000,0.600000000,-0.007000000,0.300000000,-0.005000000,0.300000000,0.000000000,0.004000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.148000000,-0.002000000,0.147000000,-0.002000000,0.147000000,-0.002000000,0.005000000,79.823005676,2.897000074,-0.021000000,0.344000000,2.920000076,-0.018000000,0.347000000,-0.039000000,0.691000000,1.633000135,1.691000104,-0.001000000,0.148000000,0.076000005,0.042000003,-0.002000000,0.005000000,-0.005000000,0.009000000,0.690000000,60.016002655,60.018001556,95.799003601
2021-11-21 20:31:43,-0.039000000,-0.008000000,-0.026000000,0.010000000,-0.039000000,-0.008000000,-0.026000000,-0.013000000,-0.039000000,-0.008000000,-0.004000000,0.602000000,0.691000000,118.880004883,118.869003296,60.013004303,60.017002106,0.000000000,118.880004883,118.869003296,0.037000000,0.040000003,0.040000003,0.042000003,0.036000002,1.243000031,1.231000066,1.234000087,0.042000003,2.533000231,2.526000023,-0.013000000,0.602000000,0.602000000,-0.008000000,0.302000000,-0.005000000,0.300000000,-0.001000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.147000000,-0.003000000,0.147000000,-0.002000000,0.146000000,-0.002000000,0.005000000,79.823005676,2.895000219,-0.021000000,0.344000000,2.920000076,-0.018000000,0.348000000,-0.039000000,0.692000000,1.633000135,1.691000104,-0.002000000,0.148000000,0.080000006,0.041000001,-0.002000000,0.005000000,-0.005000000,0.009000000,0.691000000,60.013004303,60.017002106,95.799003601
2021-11-21 20:31:42,-0.038000000,-0.009000000,-0.026000000,0.010000000,-0.038000000,-0.009000000,-0.026000000,-0.012000000,-0.038000000,-0.009000000,-0.002000000,0.600000000,0.690000000,118.920005798,118.911003113,60.018001556,60.017002106,-0.002000000,118.920005798,118.911003113,0.037000000,0.039000001,0.039000001,0.043000001,0.038000003,1.247000098,1.233000040,1.234000087,0.042000003,2.525000095,2.525000095,-0.012000000,0.600000000,0.600000000,-0.007000000,0.300000000,-0.005000000,0.300000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.149000000,-0.002000000,0.147000000,-0.003000000,0.147000000,-0.001000000,0.005000000,73.800003052,2.890000105,-0.021000000,0.344000000,2.923000097,-0.017000000,0.347000000,-0.038000000,0.691000000,1.636000037,1.700000048,-0.002000000,0.148000000,0.072000004,0.041000001,-0.001000000,0.005000000,-0.004000000,0.009000000,0.690000000,60.018001556,60.017002106,88.133003235
2021-11-21 20:31:41,-0.038000000,-0.007000000,-0.025000000,0.010000000,-0.038000000,-0.007000000,-0.025000000,-0.013000000,-0.038000000,-0.007000000,-0.004000000,0.601000000,0.691000000,118.878005981,118.863006592,60.018001556,60.017002106,-0.001000000,118.878005981,118.863006592,0.039000001,0.040000003,0.039000001,0.042000003,0.037000000,1.244000077,1.232000113,1.233000040,0.041000001,2.531000137,2.522000074,-0.013000000,0.601000000,0.601000000,-0.008000000,0.301000000,-0.005000000,0.300000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.147000000,-0.003000000,0.146000000,-0.002000000,0.146000000,-0.002000000,0.005000000,73.800003052,2.893000126,-0.020000000,0.344000000,2.923000097,-0.018000000,0.348000000,-0.038000000,0.692000000,1.636000037,1.700000048,-0.001000000,0.148000000,0.076000005,0.043000001,-0.002000000,0.005000000,-0.004000000,0.009000000,0.691000000,60.018001556,60.017002106,88.133003235
2021-11-21 20:31:40,-0.038000000,-0.008000000,-0.026000000,0.010000000,-0.038000000,-0.008000000,-0.026000000,-0.012000000,-0.038000000,-0.008000000,-0.004000000,0.600000000,0.689000000,118.911003113,118.903007507,60.017002106,60.016002655,0.000000000,118.911003113,118.903007507,0.037000000,0.040000003,0.037000000,0.042000003,0.037000000,1.242000103,1.231000066,1.234000087,0.042000003,2.526000023,2.522000074,-0.012000000,0.600000000,0.600000000,-0.007000000,0.300000000,-0.005000000,0.300000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.005000000,0.000000000,0.004000000,-0.002000000,0.148000000,-0.002000000,0.147000000,-0.002000000,0.147000000,-0.002000000,0.005000000,61.604003906,2.891000032,-0.021000000,0.344000000,2.917000055,-0.017000000,0.346000000,-0.038000000,0.690000000,1.756000042,1.803000093,-0.002000000,0.148000000,0.076000005,0.040000003,-0.002000000,0.005000000,-0.005000000,0.009000000,0.689000000,60.017002106,60.016002655,84.886001587
2021-11-21 20:31:39,-0.039000000,-0.006000000,-0.026000000,0.010000000,-0.039000000,-0.006000000,-0.026000000,-0.013000000,-0.039000000,-0.006000000,-0.004000000,0.601000000,0.690000000,118.860008240,118.853004456,60.018001556,60.018001556,-0.003000000,118.860008240,118.853004456,0.037000000,0.037000000,0.040000003,0.043000001,0.037000000,1.243000031,1.232000113,1.233000040,0.044000003,2.531000137,2.526000023,-0.013000000,0.601000000,0.601000000,-0.008000000,0.301000000,-0.005000000,0.300000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.148000000,-0.002000000,0.147000000,-0.002000000,0.146000000,-0.002000000,0.005000000,61.604003906,2.892000198,-0.021000000,0.343000000,2.926000118,-0.018000000,0.348000000,-0.039000000,0.691000000,1.756000042,1.803000093,-0.001000000,0.148000000,0.080000006,0.041000001,-0.002000000,0.005000000,-0.004000000,0.009000000,0.690000000,60.018001556,60.018001556,84.886001587
2021-11-21 20:31:38,-0.039000000,-0.009000000,-0.026000000,0.010000000,-0.039000000,-0.009000000,-0.026000000,-0.013000000,-0.039000000,-0.009000000,-0.003000000,0.601000000,0.691000000,118.911003113,118.902008057,60.019001007,60.018001556,0.000000000,118.911003113,118.902008057,0.038000003,0.038000003,0.038000003,0.042000003,0.037000000,1.244000077,1.233000040,1.234000087,0.042000003,2.530000210,2.524000168,-0.013000000,0.601000000,0.601000000,-0.008000000,0.301000000,-0.005000000,0.300000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.002000000,0.148000000,-0.003000000,0.146000000,-0.002000000,0.147000000,-0.001000000,0.005000000,60.347003937,2.895000219,-0.021000000,0.345000000,2.921000242,-0.018000000,0.347000000,-0.039000000,0.692000000,1.666000128,1.718000054,-0.002000000,0.147000000,0.074000001,0.041000001,-0.002000000,0.005000000,-0.005000000,0.009000000,0.691000000,60.019001007,60.018001556,77.442001343
2021-11-21 20:31:37,-0.039000000,-0.009000000,-0.025000000,0.010000000,-0.039000000,-0.009000000,-0.025000000,-0.014000000,-0.039000000,-0.009000000,-0.003000000,0.602000000,0.690000000,118.868003845,118.864006042,60.018001556,60.015003204,-0.003000000,118.868003845,118.864006042,0.038000003,0.040000003,0.038000003,0.042000003,0.037000000,1.245000005,1.231000066,1.234000087,0.042000003,2.532000065,2.528000116,-0.014000000,0.602000000,0.602000000,-0.008000000,0.301000000,-0.006000000,0.301000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.148000000,-0.002000000,0.147000000,-0.003000000,0.146000000,-0.002000000,0.005000000,60.347003937,2.896000147,-0.021000000,0.344000000,2.919000149,-0.018000000,0.347000000,-0.039000000,0.691000000,1.666000128,1.718000054,-0.002000000,0.148000000,0.075000003,0.042000003,-0.001000000,0.005000000,-0.004000000,0.009000000,0.690000000,60.018001556,60.015003204,77.442001343
2021-11-21 20:31:36,-0.039000000,-0.007000000,-0.027000000,0.010000000,-0.039000000,-0.007000000,-0.027000000,-0.012000000,-0.039000000,-0.007000000,-0.004000000,0.601000000,0.691000000,118.937004089,118.932006836,60.018001556,60.019001007,0.000000000,118.937004089,118.932006836,0.038000003,0.040000003,0.038000003,0.043000001,0.037000000,1.243000031,1.231000066,1.233000040,0.043000001,2.531000137,2.526000023,-0.012000000,0.601000000,0.601000000,-0.007000000,0.301000000,-0.005000000,0.300000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.148000000,-0.003000000,0.147000000,-0.002000000,0.147000000,-0.002000000,0.005000000,75.862007141,2.896000147,-0.021000000,0.344000000,2.920000076,-0.018000000,0.348000000,-0.039000000,0.692000000,1.709000111,1.772000074,-0.001000000,0.148000000,0.076000005,0.042000003,-0.002000000,0.005000000,-0.004000000,0.009000000,0.691000000,60.018001556,60.019001007,99.667007446
