slac_date & time,slac_unix_date,slac_power
2021-12-06 13:48:13,1638827293,-2299.986
2021-12-06 13:48:15,1638827295,-2299.986
2021-12-06 13:48:17,1638827297,-2299.986
2021-12-06 13:48:19,1638827299,-2299.986
2021-12-06 13:48:21,1638827301,-2299.986
2021-12-06 13:48:23,1638827303,-2299.986
2021-12-06 13:48:25,1638827305,-2299.986
2021-12-06 13:48:27,1638827307,-2299.986
2021-12-06 13:48:29,1638827309,-2299.986
2021-12-06 13:48:31,1638827311,-2299.986
2021-12-06 13:48:33,1638827313,-2299.986
2021-12-06 13:48:35,1638827315,-2299.986
2021-12-06 13:48:37,1638827317,-2299.986
2021-12-06 13:48:39,1638827319,-2299.986
2021-12-06 13:48:41,1638827321,-2299.986
2021-12-06 13:48:43,1638827323,-2299.986
2021-12-06 13:48:45,1638827325,-2299.986
2021-12-06 13:48:47,1638827327,-2299.986
2021-12-06 13:48:49,1638827329,-2299.986
2021-12-06 13:48:51,1638827331,-2299.986
2021-12-06 13:48:53,1638827333,-2299.986
2021-12-06 13:48:55,1638827335,-2299.986
2021-12-06 13:49:02,1638827342,-2299.986
2021-12-06 13:49:04,1638827344,-2299.986
2021-12-06 13:49:06,1638827346,-2299.986
2021-12-06 13:49:08,1638827348,-2299.986
2021-12-06 13:49:11,1638827351,-2299.986
2021-12-06 13:49:13,1638827353,-2299.986
2021-12-06 13:49:15,1638827355,-2299.986
2021-12-06 13:49:17,1638827357,-2299.986
2021-12-06 13:49:18,1638827358,-2299.986
2021-12-06 13:49:20,1638827360,-2299.986
2021-12-06 13:49:23,1638827363,-2299.986
2021-12-06 13:49:24,1638827364,-2299.986
2021-12-06 13:49:26,1638827366,-2299.986
2021-12-06 13:49:28,1638827368,-2299.986
2021-12-06 13:49:30,1638827370,-2299.986
2021-12-06 13:49:32,1638827372,-2299.986
2021-12-06 13:49:34,1638827374,-2299.986
2021-12-06 13:49:36,1638827376,-2299.986
2021-12-06 13:49:38,1638827378,-1400.022
2021-12-06 13:49:40,1638827380,0.000
2021-12-06 13:49:42,1638827382,0.000
2021-12-06 13:49:44,1638827384,0.000
2021-12-06 13:49:46,1638827386,0.000
2021-12-06 13:49:49,1638827389,0.000
2021-12-06 13:49:51,1638827391,0.000
2021-12-06 13:49:53,1638827393,0.000
2021-12-06 13:49:55,1638827395,0.000
2021-12-06 13:49:57,1638827397,0.000
2021-12-06 13:49:59,1638827399,0.000
2021-12-06 13:50:01,1638827401,0.000
2021-12-06 13:50:03,1638827403,0.000
2021-12-06 13:50:04,1638827404,0.000
2021-12-06 13:50:07,1638827407,0.000
2021-12-06 13:50:08,1638827408,0.000
2021-12-06 13:50:11,1638827411,0.000
2021-12-06 13:50:13,1638827413,0.000
2021-12-06 13:50:15,1638827415,0.000
2021-12-06 13:50:17,1638827417,0.000
2021-12-06 13:50:19,1638827419,0.000
2021-12-06 13:50:21,1638827421,0.000
2021-12-06 13:50:23,1638827423,0.000
