slac_date & time,slac_unix_date,slac_power
2021-11-21 18:30:24,1637548224,0.000
2021-11-21 18:30:26,1637548226,0.000
2021-11-21 18:30:28,1637548228,0.000
2021-11-21 18:30:30,1637548230,0.000
2021-11-21 18:30:32,1637548232,0.000
2021-11-21 18:30:34,1637548234,0.000
2021-11-21 18:30:36,1637548236,-1800.100
2021-11-21 18:30:38,1637548238,-599.955
2021-11-21 18:30:40,1637548240,0.000
2021-11-21 18:30:43,1637548243,0.000
2021-11-21 18:30:45,1637548245,0.000
2021-11-21 18:30:47,1637548247,0.000
2021-11-21 18:30:49,1637548249,0.000
2021-11-21 18:30:51,1637548251,-199.985
2021-11-21 18:30:53,1637548253,-199.985
2021-11-21 18:30:55,1637548255,-300.095
2021-11-21 18:30:58,1637548258,-1499.940
2021-11-21 18:31:01,1637548261,-1800.100
2021-11-21 18:31:03,1637548263,-1800.100
2021-11-21 18:31:05,1637548265,0.000
2021-11-21 18:31:07,1637548267,0.000
2021-11-21 18:31:10,1637548270,0.000
2021-11-21 18:31:12,1637548272,0.000
2021-11-21 18:31:14,1637548274,0.000
2021-11-21 18:31:16,1637548276,0.000
2021-11-21 18:31:18,1637548278,0.000
2021-11-21 18:31:20,1637548280,0.000
2021-11-21 18:31:23,1637548283,0.000
2021-11-21 18:31:24,1637548284,0.000
2021-11-21 18:31:26,1637548286,0.000
